"student_id","school_id","class_id","region","school_type","class_size","school_resources","class_climate_mean","age","grade","gender","ses","parent_edu","books_home","language_home","migration_background","special_education_support","gpa_t1","gpa_t2","gpa_t3","math_grade_t1","language_grade_t1","absences_t1","absences_t2","absences_t3","study_hours","screen_time","homework_completion","teacher_rating_effort","se1_t1","se2_t1","se3_t1","se4_t1","se5_t1","se1_t2","se2_t2","se3_t2","se4_t2","se5_t2","se1_t3","se2_t3","se3_t3","se4_t3","se5_t3","anx1_t1","anx2_t1","anx3_t1","anx4_t1","anx5_t1","anx6_t1","anx1_t2","anx2_t2","anx3_t2","anx4_t2","anx5_t2","anx6_t2","anx1_t3","anx2_t3","anx3_t3","anx4_t3","anx5_t3","anx6_t3","bel1_t1","bel2_t1","bel3_t1","bel4_t1","bel5_t1","bel1_t2","bel2_t2","bel3_t2","bel4_t2","bel5_t2","bel1_t3","bel2_t3","bel3_t3","bel4_t3","bel5_t3","mast1_t1","mast2_t1","mast3_t1","mast4_t1","mast5_t1","ts1_t1","ts2_t1","ts3_t1","ts4_t1","ts5_t1","abil1","abil2","abil3","abil4","abil5","abil6","abil7","abil8","abil9","abil10","abil11","abil12","att_acc","att_rt_inv","att_inhibit","att_switch","missing_any_t1","missing_any_t2","missing_any_t3","dropout_t2","dropout_t3","planned_missing_form"
952,"S12","C046","North","general",18,1.366,0.157,17.7,12,"boy",1.273,5,3,"majority_language",0,0,8.1,8.9,9,8.8,6.4,3,1,0,5.3,1.5,5,68.1,5,5,4,5,5,5,5,5,,,4,5,4,5,5,1,1,,1,1,3,1,1,1,1,1,1,3,1,1,,,,4,5,4,4,4,5,4,5,4,4,4,5,3,3,4,5,3,4,5,4,4,5,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,0.739,0.398,51.4,59.9,1,1,1,0,0,"C"
953,"S12","C046","North","general",18,1.366,0.157,17,12,"another_or_no_answer",-1.063,3,1,"majority_language",0,0,5.1,,,6.4,6.3,11,,,6.2,4,4,35,2,2,1,1,2,,,,,,,,,,,2,1,1,1,4,1,,,,,,,,,,,,,4,,3,4,,,,,,,,,,,,4,5,3,2,5,,4,2,4,4,1,1,1,0,0,1,0,1,0,0,0,0,0.886,0.73,49.8,50.9,1,1,1,1,1,"A"
954,"S12","C046","North","general",18,1.366,0.157,17,12,"boy",0.218,4,3,"majority_language",0,0,7.1,8.4,7.7,7.5,7.7,1,3,2,6.7,2.3,5,53.8,4,4,4,5,5,5,5,3,4,4,5,4,3,5,2,2,1,1,1,1,2,3,3,2,2,2,2,3,3,2,,1,2,3,4,4,2,3,,3,5,3,4,4,5,5,4,5,4,2,4,5,4,4,4,5,3,4,1,1,1,1,1,1,1,0,1,0,0,0,0.698,-0.568,51.3,48.3,0,1,1,0,0,"A"
955,"S12","C046","North","general",18,1.366,0.157,17.8,12,"girl",-0.871,2,2,"other_language",0,0,7.1,7.8,7.4,7.4,8.2,5,3,2,6.6,2.8,3,49.3,2,4,3,3,3,5,5,4,4,4,5,5,5,5,4,1,1,,2,4,2,1,1,2,4,2,1,2,2,2,2,2,1,4,,4,3,3,4,3,2,2,4,4,2,2,4,5,2,2,3,3,2,3,3,3,4,2,1,1,1,1,1,1,0,1,0,1,0,0,0.803,0.049,46.4,57.5,1,0,0,0,0,"A"
956,"S12","C046","North","general",18,1.366,0.157,17.6,12,"another_or_no_answer",-0.357,3,2,"majority_language",1,0,6.5,6.4,6.1,6.1,7.6,3,3,2,5.2,3.9,2,54.1,,3,,5,4,,3,3,2,5,3,4,3,2,3,1,3,3,1,2,3,1,3,3,,,,1,2,1,1,3,2,5,2,5,3,4,3,4,,2,5,5,5,4,,,4,4,3,5,4,3,4,4,5,2,1,1,1,1,1,0,1,1,0,0,0,0,0.558,-0.276,46.5,51.8,1,1,1,0,0,"B"
957,"S12","C046","North","general",18,1.366,0.157,17.6,12,"boy",0.445,4,5,"majority_language",0,0,7.8,7.8,6.9,7.5,6.4,3,6,1,7.4,1.2,3,48.6,5,4,4,5,5,4,4,5,3,3,5,5,5,5,3,3,3,1,3,2,1,2,2,4,2,2,3,4,3,2,2,3,4,4,2,2,3,4,2,,2,5,4,2,4,3,4,2,4,4,4,3,3,4,3,3,4,4,1,1,0,1,1,1,0,0,0,1,0,0,0.614,1.042,55.2,38.9,0,1,0,0,0,"A"
958,"S12","C046","North","general",18,1.366,0.157,17.1,12,"girl",0.105,4,4,"majority_language",0,0,6.8,7.5,7.1,8,7.6,3,0,5,4.9,2.6,4,60.1,5,5,4,3,5,5,4,5,2,4,4,5,4,3,5,1,1,1,3,3,2,3,2,3,,,,2,2,1,1,1,3,4,4,3,5,5,3,4,5,4,5,4,4,4,,,3,4,4,4,2,5,4,4,4,3,1,1,,1,0,0,0,0,1,0,0,0,0.849,1.667,53.9,56.9,1,1,1,0,0,"B"
959,"S12","C046","North","general",18,1.366,0.157,17.6,12,"boy",0.265,5,3,"majority_language",0,0,6.6,,,7.4,6,4,,,0,3.8,3,45,4,5,4,2,5,,,,,,,,,,,,1,4,4,5,3,,,,,,,,,,,,,4,3,3,3,4,,,,,,,,,,,4,2,3,5,4,3,4,3,3,4,1,1,1,0,1,1,,0,0,0,0,1,0.535,-0.802,35.5,57.4,1,1,1,1,1,"B"
960,"S12","C046","North","general",18,1.366,0.157,17.5,12,"girl",0.778,3,4,"majority_language",0,0,7.8,8.3,7.4,7,7.5,0,2,0,8.3,1.8,4,54.5,4,3,4,3,2,5,5,5,4,4,5,5,5,5,5,,1,1,1,2,1,2,1,1,1,2,1,1,2,1,1,1,3,2,5,2,2,4,3,3,3,5,2,4,3,2,4,2,4,2,4,4,4,,2,1,4,3,1,1,1,1,1,0,1,1,1,0,0,0,0.906,1.35,56.4,50.7,1,0,0,0,0,"A"
961,"S12","C047","North","general",23,1.366,0.704,16.4,11,"girl",0.66,4,5,"majority_language",0,0,7.5,7.2,7.5,7.7,8.6,4,4,2,7.1,2.7,3,63.4,4,5,5,5,5,5,4,,,,5,3,4,4,5,1,1,1,2,2,1,1,3,2,1,2,2,3,2,2,,,,5,4,5,5,4,3,5,4,3,3,,5,,5,3,5,5,5,4,4,4,5,5,5,5,1,1,1,1,,0,1,1,0,1,0,,0.624,-0.401,36.1,61.2,1,1,1,0,0,"C"
962,"S12","C047","North","general",23,1.366,0.704,16.6,11,"boy",-0.601,2,1,"majority_language",0,0,6,6.7,6.9,7.3,7.3,3,12,7,8.7,2,5,53.3,4,4,5,4,4,3,3,5,4,4,,5,5,4,4,2,,2,1,1,2,4,2,1,2,3,3,5,1,3,,3,4,5,,5,3,2,5,5,4,4,4,5,5,4,4,3,4,3,4,5,4,5,3,3,5,5,1,1,1,1,1,1,0,0,0,0,0,0,0.766,-0.327,42.2,38.1,1,0,1,0,0,"A"
963,"S12","C047","North","general",23,1.366,0.704,16.1,11,"girl",-0.123,5,2,"majority_language",0,0,7.6,8.2,8.1,8.5,7.8,5,5,2,11.8,0.9,2,56.3,5,,5,5,3,5,5,5,5,4,5,5,5,5,5,2,3,1,,2,4,2,1,1,1,1,2,3,2,1,1,1,3,5,3,5,5,4,4,5,5,5,5,5,5,5,5,4,4,4,4,5,5,5,5,5,4,5,1,1,1,1,1,0,1,1,1,1,1,0,0.739,1.198,47,52,1,0,0,0,0,"A"
964,"S12","C047","North","general",23,1.366,0.704,17.6,11,"girl",0.466,4,3,"other_language",0,0,7.9,8.8,8.3,8.2,7.3,3,1,7,7.7,2,3,58.5,4,4,5,4,,4,5,3,4,3,5,4,4,5,5,1,1,2,1,2,1,1,1,1,,,,1,1,1,2,2,2,5,5,4,5,5,5,4,5,3,5,3,4,3,,,5,4,5,5,3,4,4,4,3,4,1,1,1,1,1,0,1,1,1,1,1,1,0.778,1.068,68.3,59.9,1,1,1,0,0,"B"
965,"S12","C047","North","general",23,1.366,0.704,16.7,11,"girl",0.14,4,2,"other_language",0,0,6.8,7.3,7.5,7.3,8,1,2,2,5.5,2,5,50.2,4,,4,5,4,4,4,5,,,5,5,5,3,5,2,1,,1,2,3,1,3,1,1,1,2,2,1,2,,,,4,4,4,4,3,5,5,4,5,1,4,4,4,4,1,5,4,4,4,4,3,4,4,3,4,1,1,1,1,1,1,0,1,1,0,1,0,0.75,-0.624,53.5,65.7,1,1,1,0,0,"C"
966,"S12","C047","North","general",23,1.366,0.704,16.6,11,"girl",1.292,2,5,"other_language",0,0,7.6,7.3,7.2,8.1,6.2,6,1,0,5.3,1.1,5,63.3,4,4,4,4,3,4,5,4,3,4,5,5,4,5,5,1,1,1,1,1,3,2,1,1,,,,1,3,2,3,,1,4,3,5,3,4,4,3,,2,5,3,2,,,,3,5,4,5,4,,2,4,1,3,1,1,1,1,1,1,,1,0,1,1,0,0.693,0.293,47.3,29.3,1,1,1,0,0,"B"
967,"S12","C047","North","general",23,1.366,0.704,16.6,11,"girl",0.457,4,5,"majority_language",0,0,7.2,6.2,6.6,6.8,7.6,3,3,1,5.1,1.6,2,44.2,2,,3,3,4,3,3,4,4,3,4,4,4,5,4,2,3,3,3,3,2,2,3,2,3,,3,3,3,3,2,3,3,3,2,3,3,3,2,3,3,1,,4,5,4,4,4,5,3,4,4,3,4,3,3,2,4,1,1,1,0,1,0,1,0,0,1,0,1,0.944,0.71,51.3,49.2,1,1,0,0,0,"A"
968,"S12","C047","North","general",23,1.366,0.704,16.6,11,"boy",0.34,4,4,"majority_language",0,0,7.3,6.7,6.9,6.9,7,16,1,4,7.3,3.7,3,60,4,5,4,5,5,5,4,,5,5,5,5,2,4,4,2,,1,3,2,3,3,2,2,2,2,2,3,1,1,4,3,4,5,4,4,4,1,3,4,5,2,4,2,5,5,,3,2,5,4,4,4,5,4,4,4,5,1,1,1,1,0,0,1,0,1,1,0,1,0.591,0.584,49.3,52.4,1,1,1,0,0,"A"
969,"S12","C047","North","general",23,1.366,0.704,17.6,11,"girl",-0.139,3,3,"majority_language",0,0,7.2,7.8,6.8,6.1,7.2,1,3,0,4.4,3.8,2,44.6,2,3,3,2,3,2,2,3,2,3,2,2,3,1,4,2,2,3,3,4,2,4,4,3,4,4,3,1,1,2,,2,1,1,4,4,5,4,5,4,4,4,4,4,5,5,,5,4,5,4,3,5,5,4,4,3,3,1,1,1,1,1,1,1,0,1,1,0,0,0.762,1.023,44,44.9,0,0,1,0,0,"A"
970,"S12","C047","North","general",23,1.366,0.704,16.7,11,"girl",0.295,3,3,"majority_language",0,0,7.1,8.5,8.6,7.6,8.5,0,0,2,5.5,1.8,4,59.3,5,4,5,5,5,3,4,5,5,4,5,4,3,4,4,3,1,3,2,1,2,3,3,2,4,1,3,1,3,2,3,1,2,4,4,3,4,3,5,3,5,4,5,3,4,5,5,3,4,5,5,5,4,4,3,4,4,4,0,1,1,1,1,1,1,1,0,1,1,0,0.843,0.329,74.7,55.4,0,0,0,0,0,"A"
971,"S12","C047","North","general",23,1.366,0.704,17.4,11,"boy",0.064,2,5,"majority_language",0,0,7,8.2,8.2,7.7,7.1,1,5,3,6.3,1.6,5,44,5,5,4,5,4,4,5,4,,5,5,5,5,4,4,,2,2,3,1,2,3,2,2,,,,3,3,2,1,1,2,5,4,4,5,4,3,5,4,5,5,2,5,3,,,5,4,4,3,4,3,5,4,4,2,1,1,1,1,1,1,1,1,1,,0,0,0.782,-0.644,43.6,37.4,1,1,1,0,0,"B"
972,"S12","C047","North","general",23,1.366,0.704,16.5,11,"boy",0.535,4,3,"majority_language",0,0,7.8,7.9,7.4,6.9,7.2,2,3,2,9.9,2.6,3,55.4,,5,5,5,4,5,3,4,,,5,3,5,5,4,1,2,2,2,2,2,3,3,2,4,2,1,2,3,2,,,,4,3,2,2,3,5,4,5,5,5,4,2,5,5,3,5,4,3,3,4,5,4,4,4,4,1,0,1,1,1,1,1,0,1,0,1,1,0.91,1.096,52.2,60.2,1,1,1,0,0,"C"
973,"S12","C047","North","general",23,1.366,0.704,16.6,11,"girl",0.054,2,2,"majority_language",1,0,7,7.1,7.4,6.6,7.1,13,1,12,8.7,1.8,2,44.1,5,3,5,3,3,2,5,5,3,4,4,3,,3,3,,2,1,2,1,1,1,1,,,,,3,4,4,3,,3,3,2,4,2,3,4,2,,3,4,4,,4,,,4,4,4,2,2,3,5,5,5,5,0,1,,0,,1,0,0,,1,0,0,0.873,0.22,58.4,60.3,1,1,1,0,0,"B"
974,"S12","C047","North","general",23,1.366,0.704,16.7,11,"girl",1.26,3,4,"majority_language",0,0,7.2,,,7.1,7.7,1,,,5.5,2.8,2,62.9,2,,4,4,3,,,,,,,,,,,1,2,1,2,1,1,,,,,,,,,,,,,3,4,3,3,,,,,,,,,,,,3,5,4,5,5,4,4,3,4,4,1,1,1,1,1,1,1,0,1,1,1,0,0.824,0.579,43.7,55.1,1,1,1,1,1,"B"
975,"S12","C047","North","general",23,1.366,0.704,16,11,"girl",1.278,5,2,"majority_language",0,0,8.7,8.4,8.1,7.6,7.7,3,0,4,6.7,2.1,5,57.7,4,4,5,5,5,5,5,5,4,5,4,2,5,2,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,3,,2,4,3,3,3,5,5,4,4,5,3,4,3,5,5,4,,5,2,2,4,2,3,1,1,1,1,1,1,1,1,1,0,0,0,0.953,-0.154,71.9,68.8,1,0,0,0,0,"A"
976,"S12","C047","North","general",23,1.366,0.704,16.8,11,"girl",-0.088,3,4,"majority_language",0,0,7.2,7.3,7.1,6.5,7.5,4,1,2,6,2.2,1,48.6,3,2,4,4,4,5,5,4,5,5,4,4,5,4,4,4,3,4,2,1,2,,,3,3,2,2,2,1,1,1,2,1,3,5,5,3,4,4,5,5,3,4,5,5,3,5,5,,3,4,,,4,5,3,5,5,1,1,1,0,0,1,1,0,0,0,0,1,0.862,1.548,54.2,52.8,1,1,0,0,0,"A"
977,"S12","C047","North","general",23,1.366,0.704,16.9,11,"girl",0.214,5,3,"majority_language",0,1,7.1,7,8.1,6.4,7.5,2,0,0,4.4,1.9,5,57.5,4,5,4,3,3,4,5,5,,,4,3,4,5,5,1,2,1,1,2,2,1,1,1,1,1,2,1,1,,,,,5,4,4,4,4,,4,5,5,3,5,5,5,5,4,4,3,4,3,5,5,5,3,5,5,1,1,1,0,1,1,0,0,0,0,1,0,,,,,1,1,1,0,0,"C"
978,"S12","C047","North","general",23,1.366,0.704,16.2,11,"boy",-0.852,2,2,"majority_language",0,0,6.8,6,6,7.1,7.5,4,2,6,4.5,3,3,56,3,2,2,3,2,3,3,4,,,3,1,3,,4,3,3,1,4,2,3,4,2,3,3,2,1,1,1,2,,,,4,4,4,4,4,3,2,3,4,5,5,5,5,5,4,4,4,5,5,,5,4,4,4,3,1,0,0,1,1,1,1,0,0,0,1,0,0.441,-0.847,37.6,41.4,1,1,1,0,0,"C"
979,"S12","C047","North","general",23,1.366,0.704,16.3,11,"boy",0.297,3,2,"majority_language",1,0,7.6,,,6.4,7.3,3,,,6.9,1.4,5,57.2,,3,5,5,5,,,,,,,,,,,3,1,1,1,1,1,,,,,,,,,,,,,4,5,5,4,4,,,,,,,,,,,4,5,5,5,4,4,4,5,5,4,1,1,1,0,0,1,1,1,1,1,0,0,0.786,-0.303,52.2,45.4,1,1,1,1,1,"C"
980,"S12","C047","North","general",23,1.366,0.704,16.3,11,"boy",0.387,4,3,"majority_language",0,0,7.2,7,7.3,8,6.8,0,7,4,8.1,2.3,5,59.9,,5,5,3,4,5,4,5,4,5,4,5,4,5,4,1,,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,4,4,3,5,5,4,5,5,5,4,3,5,4,5,5,4,3,3,,4,3,5,5,4,4,5,1,1,0,1,0,0,0,0,0,0,1,0,0.542,-0.382,31.7,39.2,1,0,0,0,0,"A"
981,"S12","C047","North","general",23,1.366,0.704,16.5,11,"boy",0.359,3,1,"other_language",0,0,7.6,7.3,8.3,7,7.3,5,4,1,8.6,2.4,4,50.8,5,5,5,4,5,4,3,5,,,4,4,5,4,5,4,2,3,2,3,1,2,2,1,2,1,1,2,3,1,,,,4,3,3,3,4,3,5,,4,3,5,5,4,4,5,4,5,5,3,4,5,5,4,5,5,1,1,1,1,1,1,1,0,,1,0,0,0.795,-0.97,47.2,51.2,1,1,1,0,0,"C"
982,"S12","C047","North","general",23,1.366,0.704,16.3,11,"girl",-0.406,2,3,"majority_language",0,0,6.8,7.3,7.8,5.8,7.2,2,6,1,5,2.6,2,42.4,4,3,5,2,4,5,,5,,,3,3,4,5,2,1,1,1,2,1,,3,2,,1,1,1,1,1,1,,,,2,3,4,4,5,3,5,4,4,2,3,4,4,3,4,4,5,4,3,4,5,5,4,5,5,1,1,1,1,1,1,0,1,1,1,0,0,0.559,-0.785,47.4,39.8,1,1,1,0,0,"C"
983,"S12","C047","North","general",23,1.366,0.704,15.9,11,"boy",-1.637,1,1,"other_language",0,0,7.2,7.8,8.8,6.7,7.4,1,1,4,7.5,2.8,4,51.9,3,4,5,4,5,4,3,,3,4,3,5,3,3,4,2,2,1,1,2,1,3,2,2,,,,2,,2,1,3,3,4,3,4,5,5,5,5,5,4,5,4,4,5,,,2,4,,2,3,5,4,4,5,3,1,1,1,1,1,,1,,0,0,,0,,,,,1,1,1,0,0,"B"
984,"S12","C048","North","general",26,1.366,1.255,17.7,12,"girl",0.224,3,2,"majority_language",0,0,8.2,8.1,6.8,7.5,7.3,1,0,0,7.7,1.2,3,54.3,4,5,3,5,5,5,5,5,5,5,5,5,4,4,5,1,1,1,1,,1,1,1,2,,,,1,1,2,2,1,3,4,4,4,5,5,4,5,4,5,4,5,5,5,,,3,3,4,2,3,3,4,3,5,2,1,1,1,1,1,1,1,1,1,0,,0,0.585,1.169,41.8,41.8,1,1,1,0,0,"B"
985,"S12","C048","North","general",26,1.366,1.255,17.3,12,"boy",-0.238,4,4,"other_language",0,0,7.3,7.2,7.5,7.9,7.2,6,5,5,6.6,4.5,4,59.4,5,3,4,4,5,5,5,3,,,5,5,5,5,5,3,3,1,2,,3,3,,2,2,4,2,2,1,2,,,,5,4,,5,3,5,5,5,5,4,5,5,5,5,4,3,4,5,2,3,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0.754,0.368,45,58.1,1,1,1,0,0,"C"
986,"S12","C048","North","general",26,1.366,1.255,17.5,12,"boy",-0.177,2,2,"majority_language",0,0,6.8,6.6,7.2,7.7,7,2,5,2,9.2,2.6,4,64.1,5,5,5,5,5,5,5,4,5,5,5,3,5,5,5,1,3,2,2,1,3,2,1,1,,,,2,1,1,2,2,3,5,5,5,5,5,5,4,,4,5,4,4,5,,,5,3,,4,3,5,5,4,5,4,1,0,1,1,1,0,0,0,0,1,0,0,0.35,-0.302,26.4,45.4,1,1,1,0,0,"B"
987,"S12","C048","North","general",26,1.366,1.255,17.4,12,"boy",-0.421,3,2,"majority_language",0,0,7.6,7.5,6.8,7.2,7.9,1,6,12,2.6,1.9,2,44.7,5,3,2,4,3,3,5,3,2,3,5,4,,,2,,2,2,1,,2,3,4,2,,,,3,2,1,1,3,3,5,5,4,5,4,5,3,5,5,5,4,3,5,,,3,3,4,4,2,4,5,4,4,4,0,0,1,,0,0,0,1,0,0,0,0,0.661,0.088,37.6,42.9,1,1,1,0,0,"B"
988,"S12","C048","North","general",26,1.366,1.255,17.2,12,"boy",-0.053,1,3,"majority_language",0,0,7.2,7.1,,5.1,6,8,8,,5.5,2.8,2,48,4,2,5,4,2,3,5,5,4,3,,,,,,1,3,1,3,2,2,2,,3,3,3,1,,,,,,,5,4,4,3,3,4,3,,2,3,,,,,,3,3,4,4,4,4,5,4,5,3,0,0,0,1,0,0,1,0,0,0,0,0,0.794,-0.361,49.4,57.1,0,1,1,0,1,"A"
989,"S12","C048","North","general",26,1.366,1.255,17.1,12,"boy",-0.024,2,1,"majority_language",0,0,7.8,7.3,8.8,7.8,5.5,0,4,6,7.1,1.9,5,54.5,4,5,3,5,4,4,4,5,4,4,,3,2,2,3,1,3,2,1,1,1,2,1,1,,,,3,1,1,3,2,3,3,4,4,5,3,3,,4,3,4,4,5,4,,,4,3,4,4,5,4,5,5,5,5,1,,1,1,1,0,0,1,1,0,0,0,0.821,-0.581,49.9,47.9,1,1,1,0,0,"B"
990,"S12","C048","North","general",26,1.366,1.255,17.2,12,"girl",1.502,5,4,"majority_language",0,0,9.3,9.5,7.9,7.5,7.3,2,1,1,5.6,1.6,5,57.9,5,5,5,5,5,4,5,3,5,5,4,4,5,5,4,1,2,1,1,1,3,2,1,1,,,,1,3,1,1,1,2,3,4,2,3,3,3,4,4,5,3,5,5,4,,,5,5,5,5,5,3,3,3,5,,1,1,1,1,0,1,1,1,1,1,1,1,0.913,1.2,58.5,68.2,1,1,1,0,0,"B"
991,"S12","C048","North","general",26,1.366,1.255,17.4,12,"girl",-0.712,2,1,"majority_language",0,0,6.7,7,6.6,6.1,6.8,2,1,5,5.3,2,2,52.5,3,2,2,4,3,4,4,5,4,4,3,2,3,4,1,3,3,3,3,1,2,1,3,1,2,2,2,2,3,1,2,2,1,4,,4,5,5,4,5,5,5,3,5,5,5,5,5,4,4,4,3,5,2,3,5,5,3,1,1,0,0,0,0,0,0,1,0,0,0,0.505,-0.796,53.2,42.4,1,0,0,0,0,"A"
992,"S12","C048","North","general",26,1.366,1.255,17.4,12,"boy",-1.367,2,1,"majority_language",0,0,7,6.3,7.4,6.6,7.5,5,5,3,7.2,1.4,3,49,3,4,5,4,2,4,3,4,2,,3,2,3,4,3,1,1,1,2,,3,1,1,1,3,2,2,3,2,1,3,1,3,4,5,4,4,4,5,3,5,3,3,5,5,5,3,4,2,4,2,4,4,5,5,5,4,3,1,1,1,1,0,0,0,0,0,1,0,0,0.833,1.891,56.6,40.1,1,1,0,0,0,"A"
993,"S12","C048","North","general",26,1.366,1.255,18,12,"boy",-0.497,3,3,"majority_language",0,0,7.4,8,7.6,8.4,6.5,2,0,6,10.8,1.9,4,53.4,5,4,4,4,4,4,5,4,5,5,5,5,3,5,5,1,1,2,1,2,1,1,1,1,,,,1,1,1,1,1,1,4,,4,5,4,3,4,4,2,3,4,4,5,,,3,5,4,4,5,2,3,4,,1,1,1,1,,1,1,1,1,1,1,1,1,0.794,-0.474,43.4,51.9,1,1,1,0,0,"B"
994,"S12","C048","North","general",26,1.366,1.255,17.1,12,"girl",-0.42,2,3,"majority_language",0,0,7.8,9.1,8.1,7.6,6.8,3,0,1,7.5,1.6,3,47.6,5,4,4,4,3,5,5,5,5,3,,4,4,4,3,2,2,2,2,1,1,1,2,2,1,1,1,1,3,1,1,4,3,5,5,5,5,5,5,5,5,5,3,3,5,5,5,4,2,2,3,4,3,4,5,5,3,3,0,1,0,,0,,0,1,0,1,0,0,0.664,0.157,48.1,63.3,1,0,1,0,0,"A"
995,"S12","C048","North","general",26,1.366,1.255,17.2,12,"girl",1.233,5,5,"majority_language",1,0,7,7.2,6.7,7.3,6.8,4,2,0,5.7,2.4,3,53.3,5,3,5,5,5,2,4,4,4,4,2,4,4,5,5,4,2,1,3,1,,1,1,2,,,,2,2,1,3,1,1,4,5,5,5,5,4,5,5,3,5,3,5,4,,,5,5,4,3,5,5,4,3,3,3,1,1,1,0,0,1,1,0,1,1,0,0,0.649,-0.586,45.9,51.5,1,1,1,0,0,"B"
996,"S12","C048","North","general",26,1.366,1.255,16.9,12,"boy",-0.872,3,2,"majority_language",0,0,6.6,,,7.7,5.9,6,,,6.6,1.8,5,47.5,4,4,5,,3,,,,,,,,,,,,1,2,1,1,2,,,,,,,,,,,,,4,4,5,5,5,,,,,,,,,,,2,2,2,2,3,3,5,4,4,5,1,1,0,1,1,0,1,1,1,1,1,0,0.651,-1.21,33.7,37.9,1,1,1,1,1,"B"
997,"S12","C048","North","general",26,1.366,1.255,17.7,12,"girl",1.093,3,5,"majority_language",0,0,8,7.6,6.7,7.9,7.5,0,1,1,9.6,1.8,3,56.1,4,5,5,3,4,5,4,5,,,2,2,3,3,4,2,,1,4,2,2,1,4,1,3,5,2,3,2,1,,,,5,3,5,4,5,2,3,3,3,4,5,3,3,,3,3,3,5,3,3,4,4,4,3,4,1,1,1,1,1,1,0,1,1,0,1,0,0.889,0.219,56.4,60.5,1,1,1,0,0,"C"
998,"S12","C048","North","general",26,1.366,1.255,17.5,12,"girl",-0.423,4,3,"majority_language",0,0,7.1,7,7.9,6.7,6.2,6,1,3,7,2.9,4,61.3,5,4,4,5,5,5,5,4,,,5,5,5,4,5,1,3,1,1,1,1,1,1,1,1,2,1,2,2,1,,,,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,3,3,5,5,5,5,5,5,1,1,1,1,0,0,1,0,0,0,0,0,0.803,-1.043,37.4,45.8,0,1,1,0,0,"C"
999,"S12","C048","North","general",26,1.366,1.255,17.6,12,"girl",1.68,4,4,"majority_language",0,0,7.1,7.4,7.5,7.2,6.9,2,3,3,5,6.6,5,56.5,5,5,5,4,5,4,4,5,5,4,4,2,,4,4,2,1,1,3,1,2,1,1,1,,,,1,1,1,2,2,2,5,4,4,5,5,5,5,5,5,5,5,,5,,,4,5,5,5,5,5,5,5,5,5,1,1,0,,1,1,1,1,0,0,0,0,0.894,0.505,49.5,46.5,1,1,1,0,0,"B"
1000,"S12","C048","North","general",26,1.366,1.255,17.1,12,"girl",0.653,3,3,"majority_language",1,1,7.5,7,7.6,7.6,6,2,6,0,8.5,1.6,4,55.1,5,5,4,5,5,,5,5,4,4,5,5,5,3,4,1,1,2,1,1,2,2,2,3,,,,1,1,3,3,1,2,1,1,2,2,3,3,4,5,3,4,4,5,5,,,5,5,2,3,3,5,4,3,5,5,1,1,1,1,1,1,,0,0,1,0,0,0.778,1.108,38.4,46.3,1,1,1,0,0,"B"
1001,"S12","C048","North","general",26,1.366,1.255,17.9,12,"girl",0.292,3,4,"majority_language",0,0,7.2,8.1,6.9,7.6,8.2,7,6,8,8.3,1.8,4,55.5,4,,2,4,,3,5,4,,,5,5,3,,4,3,5,4,3,3,1,3,,2,4,2,4,2,2,3,,,,4,4,4,4,4,4,4,,2,5,3,4,4,3,4,4,3,3,5,5,2,3,2,4,3,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,1,1,0,0,"C"
1002,"S12","C048","North","general",26,1.366,1.255,17.2,12,"girl",0.191,3,4,"majority_language",0,0,7.1,6.3,6.8,7,6.9,2,5,1,3.5,3.9,4,49.8,3,5,4,4,3,4,5,5,,,5,5,5,5,5,2,1,2,2,,2,2,1,2,2,1,1,1,1,1,,,,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,4,4,5,5,4,5,5,5,5,5,1,1,1,0,1,0,1,0,0,0,0,0,0.774,-1.224,39.8,38.2,1,1,1,0,0,"C"
1003,"S12","C048","North","general",26,1.366,1.255,17.3,12,"girl",-0.297,3,4,"majority_language",0,0,6.6,6.7,6.9,5.8,6.7,9,1,10,6.1,4.1,2,45.2,4,3,3,3,4,,5,,5,5,5,5,4,2,5,3,3,1,3,4,2,4,4,2,2,4,3,2,2,1,2,1,2,5,3,4,4,5,4,4,5,4,3,4,2,4,4,2,5,5,5,4,4,5,5,,5,,0,0,0,0,0,0,0,1,0,1,1,0,0.611,0.462,37,40.8,1,1,0,0,0,"A"
1004,"S12","C048","North","general",26,1.366,1.255,17.5,12,"girl",-0.08,5,2,"majority_language",0,1,7.1,6.9,6.2,8.2,6.5,4,4,7,7.3,2.3,5,65.1,4,3,,3,4,4,3,5,,,2,2,4,3,3,4,2,3,2,1,1,2,2,2,2,1,2,,3,3,,,,5,5,5,3,5,3,4,5,3,5,2,2,4,4,4,5,5,5,5,5,4,4,4,4,,1,1,1,0,1,1,1,,1,0,0,1,0.557,0.987,50.3,42.7,1,1,1,0,0,"C"
